AccountID,CustomerID,ProductID,OpenDate
A0002237,C00737,P204,2024-06-20
A0002238,C00737,P303,2024-08-02
A0002239,C00738,P007,2021-08-18
A0002240,C00738,P202,2021-12-20
A0002241,C00739,P006,2021-06-21
A0002242,C00739,P005,2021-06-16
A0002243,C00739,P105,2022-09-20
A0002244,C00739,P202,2021-06-27
A0002245,C00739,P203,2022-03-14
A0002246,C00740,P002,2024-12-27
A0002247,C00740,P201,2025-03-07
A0002248,C00741,P005,2023-04-05
A0002249,C00741,P101,2024-05-14
A0002250,C00741,P201,2023-05-02
A0002251,C00742,P005,2024-12-06
A0002252,C00742,P202,2025-08-18
A0002253,C00743,P005,2023-11-07
A0002254,C00743,P202,2023-10-13
A0002255,C00744,P002,2024-06-04
A0002256,C00744,P006,2024-05-16
A0002257,C00744,P104,2024-11-28
A0002258,C00744,P204,2025-02-09
A0002259,C00744,P203,2024-07-31
A0002260,C00745,P006,2020-09-02
A0002261,C00745,P203,2020-08-24
A0002262,C00746,P007,2022-11-26
A0002263,C00746,P202,2023-09-12
A0002264,C00747,P002,2021-12-04
A0002265,C00747,P006,2021-11-25
A0002266,C00747,P105,2023-12-31
A0002267,C00747,P203,2022-05-27
A0002268,C00747,P202,2022-02-22
A0002269,C00748,P005,2023-12-19
A0002270,C00748,P202,2024-10-23
A0002271,C00749,P001,2021-08-24
A0002272,C00749,P202,2021-12-25
A0002273,C00750,P007,2022-03-12
A0002274,C00750,P201,2022-12-21
A0002275,C00751,P001,2021-08-21
A0002276,C00751,P202,2022-05-20
A0002277,C00752,P003,2024-10-16
A0002278,C00752,P203,2025-07-18
A0002279,C00753,P006,2024-11-25
A0002280,C00753,P001,2024-11-24
A0002281,C00753,P004,2024-12-30
A0002282,C00753,P005,2024-12-29
A0002283,C00753,P204,2025-05-11
A0002284,C00753,P204,2025-07-06
A0002285,C00753,P204,2025-01-10
A0002286,C00753,P302,2026-03-20
A0002287,C00754,P006,2020-06-05
A0002288,C00754,P201,2020-08-01
A0002289,C00755,P006,2020-11-14
A0002290,C00755,P006,2020-12-05
A0002291,C00755,P005,2020-12-12
A0002292,C00755,P101,2022-12-19
A0002293,C00755,P205,2021-05-06
A0002294,C00755,P204,2021-01-19
A0002295,C00755,P206,2021-07-31
A0002296,C00755,P305,2021-01-19
A0002297,C00756,P006,2021-06-04
A0002298,C00756,P004,2021-05-29
A0002299,C00756,P104,2022-11-20
A0002300,C00756,P203,2021-08-16
A0002301,C00756,P202,2022-03-11
A0002302,C00757,P005,2021-07-18
A0002303,C00757,P106,2022-03-08
A0002304,C00757,P202,2021-09-21
A0002305,C00758,P007,2025-01-20
A0002306,C00758,P103,2026-12-03
A0002307,C00758,P202,2025-03-20
A0002308,C00759,P004,2024-04-12
A0002309,C00759,P201,2024-04-06
A0002310,C00760,P007,2020-11-05
A0002311,C00760,P203,2021-04-01
A0002312,C00761,P005,2023-01-19
A0002313,C00761,P004,2022-12-21
A0002314,C00761,P005,2022-12-24
A0002315,C00761,P102,2024-07-22
A0002316,C00761,P204,2023-02-12
A0002317,C00761,P206,2023-04-16
A0002318,C00761,P205,2023-11-26
A0002319,C00761,P304,2024-08-09
A0002320,C00762,P003,2021-01-09
A0002321,C00762,P203,2020-12-11
A0002322,C00763,P004,2020-09-09
A0002323,C00763,P002,2020-08-21
A0002324,C00763,P204,2021-01-08
A0002325,C00763,P204,2020-08-12
A0002326,C00764,P003,2022-10-07
A0002327,C00764,P104,2023-09-04
A0002328,C00764,P202,2023-03-07
A0002329,C00765,P007,2023-09-28
A0002330,C00765,P007,2023-08-14
A0002331,C00765,P007,2023-08-23
A0002332,C00765,P102,2025-04-09
A0002333,C00765,P204,2024-03-22
A0002334,C00765,P206,2024-04-05
A0002335,C00765,P204,2023-09-12
A0002336,C00765,P302,2025-09-27
A0002337,C00766,P005,2020-07-02
A0002338,C00766,P105,2020-12-18
A0002339,C00766,P202,2021-03-10
A0002340,C00767,P005,2025-10-29
A0002341,C00767,P202,2025-12-14
A0002342,C00768,P002,2024-10-09
A0002343,C00768,P201,2025-06-16
A0002344,C00769,P001,2020-05-21
A0002345,C00769,P201,2021-03-08
A0002346,C00770,P002,2021-05-28
A0002347,C00770,P203,2021-06-25
A0002348,C00771,P001,2024-07-07
A0002349,C00771,P001,2024-07-29
A0002350,C00771,P105,2026-03-16
A0002351,C00771,P203,2024-07-04
A0002352,C00771,P203,2025-04-21
A0002353,C00772,P003,2023-10-14
A0002354,C00772,P102,2024-02-20
A0002355,C00772,P201,2024-06-22
A0002356,C00773,P003,2024-07-22
A0002357,C00773,P201,2025-04-12
A0002358,C00774,P003,2025-03-10
A0002359,C00774,P203,2025-08-23
A0002360,C00775,P005,2020-10-08
A0002361,C00775,P007,2020-10-07
A0002362,C00775,P007,2020-10-02
A0002363,C00775,P005,2020-10-16
A0002364,C00775,P204,2021-06-04
A0002365,C00775,P206,2021-01-10
A0002366,C00775,P205,2020-09-20
A0002367,C00775,P302,2022-09-23
A0002368,C00776,P003,2025-09-19
A0002369,C00776,P104,2027-05-13
A0002370,C00776,P201,2026-02-22
A0002371,C00777,P004,2025-02-03
A0002372,C00777,P007,2025-01-30
A0002373,C00777,P202,2025-08-27
A0002374,C00777,P203,2025-10-29
A0002375,C00778,P003,2022-05-01
A0002376,C00778,P106,2024-01-27
A0002377,C00778,P201,2022-07-09
A0002378,C00779,P001,2025-07-28
A0002379,C00779,P103,2027-06-09
A0002380,C00779,P203,2025-06-22
A0002381,C00780,P004,2020-09-13
A0002382,C00780,P203,2021-07-09
A0002383,C00781,P007,2020-10-17
A0002384,C00781,P005,2020-09-30
A0002385,C00781,P204,2021-07-15
A0002386,C00781,P203,2021-02-25
A0002387,C00782,P001,2025-08-03
A0002388,C00782,P103,2027-07-26
A0002389,C00782,P202,2025-11-25
A0002390,C00783,P002,2023-03-30
A0002391,C00783,P203,2023-04-03
A0002392,C00784,P004,2021-05-13
A0002393,C00784,P202,2021-05-01
A0002394,C00785,P002,2024-07-22
A0002395,C00785,P201,2025-05-15
A0002396,C00786,P006,2020-12-22
A0002397,C00786,P003,2021-01-01
A0002398,C00786,P203,2021-05-26
A0002399,C00786,P203,2021-11-18
A0002400,C00787,P001,2020-12-30
A0002401,C00787,P001,2020-12-31
A0002402,C00787,P102,2022-12-26
A0002403,C00787,P204,2020-12-30
A0002404,C00787,P202,2021-06-17
A0002405,C00788,P006,2020-02-13
A0002406,C00788,P007,2020-02-28
A0002407,C00788,P101,2021-08-10
A0002408,C00788,P204,2020-12-21
A0002409,C00788,P204,2020-11-19
A0002410,C00788,P301,2020-04-06
A0002411,C00789,P006,2021-10-18
A0002412,C00789,P003,2021-10-18
A0002413,C00789,P202,2022-01-03
A0002414,C00789,P202,2022-04-20
A0002415,C00790,P006,2025-06-02
A0002416,C00790,P203,2025-10-04
A0002417,C00791,P002,2021-04-18
A0002418,C00791,P203,2022-02-07
A0002419,C00792,P006,2024-10-07
A0002420,C00792,P201,2025-05-14
A0002421,C00793,P001,2020-11-23
A0002422,C00793,P202,2021-07-09
A0002423,C00794,P005,2022-09-12
A0002424,C00794,P104,2022-12-29
A0002425,C00794,P201,2023-06-26
A0002426,C00795,P007,2022-06-21
A0002427,C00795,P201,2022-06-03
A0002428,C00796,P007,2022-07-28
A0002429,C00796,P203,2023-04-11
A0002430,C00797,P005,2023-02-11
A0002431,C00797,P203,2023-12-15
A0002432,C00798,P002,2025-11-26
A0002433,C00798,P201,2025-10-01
A0002434,C00799,P007,2022-05-16
A0002435,C00799,P203,2022-05-13
A0002436,C00800,P005,2023-04-29
A0002437,C00800,P202,2023-10-30
A0002438,C00801,P001,2024-03-12
A0002439,C00801,P201,2024-05-13
A0002440,C00802,P004,2025-07-09
A0002441,C00802,P203,2026-02-05
A0002442,C00803,P004,2022-06-25
A0002443,C00803,P203,2022-06-18
A0002444,C00804,P002,2025-04-14
A0002445,C00804,P203,2025-11-11
A0002446,C00805,P002,2022-05-07
A0002447,C00805,P201,2022-09-17
A0002448,C00806,P007,2021-10-05
A0002449,C00806,P106,2023-02-24
A0002450,C00806,P203,2022-03-19
A0002451,C00807,P001,2024-07-31
A0002452,C00807,P203,2024-12-06
A0002453,C00808,P007,2020-03-25
A0002454,C00808,P202,2021-01-05
A0002455,C00809,P003,2024-06-19
A0002456,C00809,P006,2024-06-09
A0002457,C00809,P203,2024-07-18
A0002458,C00809,P204,2024-12-05
A0002459,C00810,P002,2024-08-10
A0002460,C00810,P104,2026-03-01
A0002461,C00810,P202,2024-10-04
A0002462,C00811,P001,2021-03-10
A0002463,C00811,P002,2021-03-13
A0002464,C00811,P001,2021-04-10
A0002465,C00811,P205,2021-07-03
A0002466,C00811,P206,2021-04-27
A0002467,C00811,P206,2021-04-07
A0002468,C00811,P305,2023-04-01
A0002469,C00812,P001,2024-07-27
A0002470,C00812,P203,2024-06-01
A0002471,C00813,P007,2021-07-20
A0002472,C00813,P001,2021-07-31
A0002473,C00813,P104,2021-12-02
A0002474,C00813,P203,2022-03-31
A0002475,C00813,P202,2021-09-23
A0002476,C00814,P006,2021-10-02
A0002477,C00814,P201,2022-01-28
A0002478,C00815,P001,2022-06-10
A0002479,C00815,P006,2022-05-21
A0002480,C00815,P004,2022-06-23
A0002481,C00815,P205,2022-09-15
A0002482,C00815,P204,2023-04-03
A0002483,C00815,P205,2022-10-03
A0002484,C00815,P305,2023-08-02
A0002485,C00816,P001,2025-03-22
A0002486,C00816,P101,2026-11-18
A0002487,C00816,P202,2025-07-05
A0002488,C00817,P004,2021-02-25
A0002489,C00817,P006,2021-02-10
A0002490,C00817,P104,2021-11-06
A0002491,C00817,P202,2022-01-12
A0002492,C00817,P202,2021-12-11
A0002493,C00818,P007,2021-12-30
A0002494,C00818,P201,2022-11-08
A0002495,C00819,P004,2024-12-07
A0002496,C00819,P201,2025-07-04
A0002497,C00820,P002,2023-03-27
A0002498,C00820,P201,2023-06-23
A0002499,C00821,P007,2023-12-07
A0002500,C00821,P202,2023-10-28
A0002501,C00822,P006,2025-06-18
A0002502,C00822,P005,2025-06-05
A0002503,C00822,P105,2027-06-09
A0002504,C00822,P203,2026-04-16
A0002505,C00822,P203,2026-02-15
A0002506,C00823,P007,2023-04-09
A0002507,C00823,P203,2024-02-28
A0002508,C00824,P003,2023-03-18
A0002509,C00824,P201,2023-10-04
A0002510,C00825,P005,2025-02-08
A0002511,C00825,P201,2025-09-19
A0002512,C00825,P302,2025-03-20
A0002513,C00826,P006,2024-02-29
A0002514,C00826,P006,2024-03-12
A0002515,C00826,P202,2024-10-23
A0002516,C00826,P204,2024-05-30
A0002517,C00826,P302,2024-08-13
A0002518,C00827,P004,2022-07-23
A0002519,C00827,P007,2022-07-31
A0002520,C00827,P204,2023-06-08
A0002521,C00827,P204,2023-02-18
A0002522,C00827,P303,2023-07-24
A0002523,C00828,P006,2022-06-10
A0002524,C00828,P203,2023-04-29
A0002525,C00829,P007,2021-03-18
A0002526,C00829,P106,2022-07-07
A0002527,C00829,P201,2021-05-06
A0002528,C00830,P004,2025-08-08
A0002529,C00830,P007,2025-09-03
A0002530,C00830,P102,2026-09-20
A0002531,C00830,P204,2025-11-26
A0002532,C00830,P204,2025-11-07
A0002533,C00831,P001,2022-11-25
A0002534,C00831,P005,2023-01-14
A0002535,C00831,P104,2023-01-21
A0002536,C00831,P202,2022-12-04
A0002537,C00831,P203,2022-12-07
A0002538,C00831,P305,2023-09-24
A0002539,C00832,P004,2024-03-28
A0002540,C00832,P002,2024-04-13
A0002541,C00832,P102,2024-11-20
A0002542,C00832,P204,2025-02-06
A0002543,C00832,P202,2025-02-19
A0002544,C00832,P305,2025-11-17
A0002545,C00833,P001,2020-11-28
A0002546,C00833,P006,2020-10-27
A0002547,C00833,P102,2022-08-27
A0002548,C00833,P204,2021-01-31
A0002549,C00833,P203,2021-03-17
A0002550,C00834,P007,2023-11-01
A0002551,C00834,P202,2024-01-14
A0002552,C00835,P004,2024-08-31
A0002553,C00835,P202,2024-10-20
A0002554,C00836,P003,2025-03-13
A0002555,C00836,P002,2025-03-16
A0002556,C00836,P203,2025-06-17
A0002557,C00836,P203,2025-06-10
A0002558,C00837,P006,2021-07-13
A0002559,C00837,P001,2021-06-12
A0002560,C00837,P101,2021-09-25
A0002561,C00837,P204,2021-08-06
A0002562,C00837,P202,2021-10-16
A0002563,C00838,P007,2024-02-19
A0002564,C00838,P201,2024-12-19
A0002565,C00839,P007,2022-04-01
A0002566,C00839,P201,2022-07-04
A0002567,C00840,P006,2024-03-28
A0002568,C00840,P203,2024-03-23
A0002569,C00841,P007,2024-03-25
A0002570,C00841,P001,2024-03-20
A0002571,C00841,P105,2025-09-06
A0002572,C00841,P204,2024-09-20
A0002573,C00841,P203,2024-03-07
A0002574,C00842,P006,2020-07-15
A0002575,C00842,P201,2020-09-16
A0002576,C00843,P001,2021-07-28
A0002577,C00843,P007,2021-07-18
A0002578,C00843,P204,2022-04-05
A0002579,C00843,P204,2022-04-13
A0002580,C00844,P007,2022-05-30
A0002581,C00844,P203,2023-01-28
A0002582,C00845,P003,2024-07-02
A0002583,C00845,P004,2024-07-30
A0002584,C00845,P202,2025-06-10
A0002585,C00845,P204,2025-04-27
A0002586,C00846,P007,2024-05-20
A0002587,C00846,P002,2024-05-22
A0002588,C00846,P004,2024-04-27
A0002589,C00846,P001,2024-04-04
A0002590,C00846,P206,2025-03-22
A0002591,C00846,P206,2024-09-10
A0002592,C00846,P205,2025-01-07
A0002593,C00846,P301,2025-07-13
A0002594,C00847,P006,2021-05-05
A0002595,C00847,P005,2021-04-21
A0002596,C00847,P003,2021-04-18
A0002597,C00847,P002,2021-04-12
A0002598,C00847,P105,2023-01-23
A0002599,C00847,P206,2021-11-23
A0002600,C00847,P206,2022-03-11
A0002601,C00847,P206,2021-11-03
A0002602,C00848,P007,2020-04-19
A0002603,C00848,P202,2020-09-23
A0002604,C00849,P005,2020-10-08
A0002605,C00849,P202,2021-05-07
A0002606,C00850,P002,2021-08-24
A0002607,C00850,P201,2022-06-29
A0002608,C00851,P005,2021-09-18
A0002609,C00851,P201,2021-11-17
A0002610,C00852,P004,2021-02-21
A0002611,C00852,P103,2021-05-21
A0002612,C00852,P203,2021-12-18
A0002613,C00853,P006,2021-10-02
A0002614,C00853,P203,2022-08-01
A0002615,C00854,P002,2020-02-23
A0002616,C00854,P203,2020-06-23
A0002617,C00855,P001,2020-08-11
A0002618,C00855,P203,2021-04-09
A0002619,C00856,P003,2024-08-13
A0002620,C00856,P103,2025-09-23
A0002621,C00856,P203,2025-04-22
A0002622,C00857,P004,2020-08-11
A0002623,C00857,P201,2020-07-11
A0002624,C00858,P001,2025-02-13
A0002625,C00858,P202,2025-10-12
A0002626,C00859,P002,2024-07-10
A0002627,C00859,P201,2024-07-16
A0002628,C00860,P003,2020-08-30
A0002629,C00860,P201,2021-08-01
A0002630,C00861,P004,2022-04-20
A0002631,C00861,P202,2022-11-02
A0002632,C00862,P004,2023-07-08
A0002633,C00862,P002,2023-05-12
A0002634,C00862,P004,2023-06-28
A0002635,C00862,P103,2023-07-12
A0002636,C00862,P206,2023-06-19
A0002637,C00862,P204,2024-04-07
A0002638,C00862,P206,2023-12-14
A0002639,C00862,P301,2023-07-30
A0002640,C00863,P006,2021-02-17
A0002641,C00863,P202,2021-12-13
A0002642,C00864,P005,2024-05-02
A0002643,C00864,P007,2024-03-25
A0002644,C00864,P202,2024-07-01
A0002645,C00864,P204,2024-03-20
A0002646,C00865,P007,2021-05-15
A0002647,C00865,P007,2021-04-06
A0002648,C00865,P104,2022-06-19
A0002649,C00865,P203,2021-08-24
A0002650,C00865,P202,2022-01-24
A0002651,C00866,P005,2021-12-28
A0002652,C00866,P201,2022-08-17
A0002653,C00867,P007,2020-08-21
A0002654,C00867,P203,2020-08-27
A0002655,C00868,P006,2023-01-10
A0002656,C00868,P202,2023-01-21
A0002657,C00869,P002,2023-05-24
A0002658,C00869,P007,2023-05-27
A0002659,C00869,P102,2023-06-22
A0002660,C00869,P203,2023-08-08
A0002661,C00869,P204,2024-04-08
A0002662,C00870,P007,2022-11-08
A0002663,C00870,P203,2023-04-02
A0002664,C00871,P003,2025-07-04
A0002665,C00871,P202,2026-05-05
A0002666,C00872,P003,2021-07-11
A0002667,C00872,P202,2021-07-14
A0002668,C00873,P005,2025-02-12
A0002669,C00873,P006,2025-02-04
A0002670,C00873,P005,2025-02-25
A0002671,C00873,P106,2026-03-20
A0002672,C00873,P206,2025-01-22
A0002673,C00873,P206,2025-09-14
A0002674,C00873,P204,2025-10-26
A0002675,C00874,P004,2021-03-09
A0002676,C00874,P202,2021-03-25
A0002677,C00875,P004,2023-03-04
A0002678,C00875,P202,2023-06-14
A0002679,C00876,P002,2023-07-15
A0002680,C00876,P201,2024-02-26
A0002681,C00877,P005,2024-04-07
A0002682,C00877,P203,2024-05-21
A0002683,C00878,P005,2020-03-07
A0002684,C00878,P002,2020-01-22
A0002685,C00878,P002,2020-03-08
A0002686,C00878,P206,2020-06-06
A0002687,C00878,P205,2020-10-15
A0002688,C00878,P204,2020-07-11
A0002689,C00878,P303,2021-06-22
A0002690,C00879,P002,2023-07-09
A0002691,C00879,P003,2023-07-31
A0002692,C00879,P002,2023-07-23
A0002693,C00879,P204,2023-11-26
A0002694,C00879,P205,2023-11-24
A0002695,C00879,P205,2023-09-25
A0002696,C00879,P305,2025-06-26
A0002697,C00880,P006,2022-12-07
A0002698,C00880,P004,2022-11-03
A0002699,C00880,P003,2022-12-27
A0002700,C00880,P003,2022-12-16
A0002701,C00880,P102,2022-12-20
A0002702,C00880,P206,2022-12-08
A0002703,C00880,P206,2023-01-02
A0002704,C00880,P204,2022-11-14
A0002705,C00880,P303,2024-03-25
A0002706,C00881,P005,2023-11-09
A0002707,C00881,P201,2024-08-18
A0002708,C00882,P003,2024-09-29
A0002709,C00882,P006,2024-10-01
A0002710,C00882,P105,2026-10-22
A0002711,C00882,P203,2025-05-04
A0002712,C00882,P203,2025-03-14
A0002713,C00883,P002,2021-11-13
A0002714,C00883,P203,2022-09-28
A0002715,C00884,P003,2024-05-23
A0002716,C00884,P202,2024-11-07
A0002717,C00885,P007,2021-05-28
A0002718,C00885,P203,2021-12-15
A0002719,C00886,P002,2024-01-31
A0002720,C00886,P104,2026-01-26
A0002721,C00886,P201,2025-01-07
A0002722,C00887,P001,2025-10-18
A0002723,C00887,P105,2026-05-17
A0002724,C00887,P201,2026-01-16
A0002725,C00888,P001,2024-05-25
A0002726,C00888,P203,2025-02-01
A0002727,C00889,P005,2020-10-31
A0002728,C00889,P203,2021-10-12
A0002729,C00890,P001,2025-05-29
A0002730,C00890,P203,2025-08-02
A0002731,C00891,P003,2023-04-19
A0002732,C00891,P003,2023-03-27
A0002733,C00891,P006,2023-04-15
A0002734,C00891,P101,2023-05-12
A0002735,C00891,P205,2023-03-27
A0002736,C00891,P206,2023-07-29
A0002737,C00891,P206,2023-10-09
A0002738,C00892,P002,2021-04-23
A0002739,C00892,P101,2021-07-07
A0002740,C00892,P201,2021-08-22
A0002741,C00893,P007,2025-09-29
A0002742,C00893,P203,2026-06-20
A0002743,C00894,P003,2020-06-04
A0002744,C00894,P003,2020-05-21
A0002745,C00894,P104,2021-04-02
A0002746,C00894,P204,2020-08-17
A0002747,C00894,P204,2020-11-07
A0002748,C00895,P004,2021-11-11
A0002749,C00895,P202,2021-10-16
A0002750,C00896,P004,2023-05-23
A0002751,C00896,P101,2025-05-26
A0002752,C00896,P201,2023-05-20
A0002753,C00897,P002,2023-04-19
A0002754,C00897,P201,2023-11-09
A0002755,C00898,P004,2021-02-27
A0002756,C00898,P203,2021-11-20
A0002757,C00899,P003,2022-12-10
A0002758,C00899,P004,2022-11-25
A0002759,C00899,P103,2023-02-14
A0002760,C00899,P204,2023-09-10
A0002761,C00899,P202,2023-07-12
A0002762,C00900,P004,2022-02-23
A0002763,C00900,P007,2022-03-22
A0002764,C00900,P204,2022-05-25
A0002765,C00900,P203,2023-01-19
A0002766,C00901,P001,2022-08-28
A0002767,C00901,P003,2022-08-10
A0002768,C00901,P001,2022-08-16
A0002769,C00901,P002,2022-09-05
A0002770,C00901,P205,2023-03-26
A0002771,C00901,P205,2023-04-05
A0002772,C00901,P206,2023-02-24
A0002773,C00901,P302,2023-10-21
A0002774,C00902,P005,2025-08-19
A0002775,C00902,P201,2026-06-24
A0002776,C00903,P005,2022-08-16
A0002777,C00903,P201,2022-07-20
A0002778,C00904,P003,2022-02-04
A0002779,C00904,P007,2022-01-17
A0002780,C00904,P204,2022-03-10
A0002781,C00904,P204,2022-06-27
A0002782,C00905,P004,2025-09-13
A0002783,C00905,P103,2027-07-02
A0002784,C00905,P202,2025-10-14
A0002785,C00906,P003,2021-09-09
A0002786,C00906,P105,2022-06-23
A0002787,C00906,P202,2021-11-02
A0002788,C00907,P004,2021-09-30
A0002789,C00907,P202,2022-03-15
A0002790,C00908,P007,2020-07-21
A0002791,C00908,P203,2020-10-29
A0002792,C00909,P002,2025-08-01
A0002793,C00909,P203,2026-06-28
A0002794,C00910,P006,2020-06-29
A0002795,C00910,P005,2020-06-05
A0002796,C00910,P101,2021-04-10
A0002797,C00910,P204,2021-03-05
A0002798,C00910,P203,2020-09-11
A0002799,C00911,P004,2024-08-23
A0002800,C00911,P202,2025-06-18
A0002801,C00912,P007,2022-02-15
A0002802,C00912,P203,2022-03-23
A0002803,C00913,P001,2020-08-16
A0002804,C00913,P106,2020-12-22
A0002805,C00913,P202,2020-12-03
A0002806,C00914,P004,2022-03-11
A0002807,C00914,P202,2022-11-01
A0002808,C00915,P002,2022-09-29
A0002809,C00915,P202,2023-06-27
A0002810,C00916,P002,2020-08-13
A0002811,C00916,P002,2020-08-19
A0002812,C00916,P101,2022-08-31
A0002813,C00916,P203,2020-09-30
A0002814,C00916,P203,2020-12-18
A0002815,C00917,P003,2020-03-22
A0002816,C00917,P203,2020-05-15
A0002817,C00918,P007,2022-07-12
A0002818,C00918,P006,2022-06-28
A0002819,C00918,P101,2022-10-15
A0002820,C00918,P203,2022-10-15
A0002821,C00918,P204,2022-07-31
A0002822,C00919,P004,2025-01-17
A0002823,C00919,P201,2025-03-17
A0002824,C00920,P005,2021-04-29
A0002825,C00920,P001,2021-03-17
A0002826,C00920,P003,2021-03-29
A0002827,C00920,P102,2021-12-25
A0002828,C00920,P205,2021-12-04
A0002829,C00920,P206,2021-08-13
A0002830,C00920,P205,2021-09-27
A0002831,C00921,P004,2024-06-06
A0002832,C00921,P203,2024-07-23
A0002833,C00921,P302,2026-04-06
A0002834,C00922,P006,2021-08-29
A0002835,C00922,P005,2021-08-27
A0002836,C00922,P003,2021-08-30
A0002837,C00922,P104,2022-04-17
A0002838,C00922,P205,2022-04-30
A0002839,C00922,P204,2021-10-22
A0002840,C00922,P205,2022-01-01
A0002841,C00923,P003,2025-02-02
A0002842,C00923,P101,2027-03-18
A0002843,C00923,P202,2025-02-17
A0002844,C00924,P006,2024-11-04
A0002845,C00924,P001,2024-10-12
A0002846,C00924,P103,2025-07-18
A0002847,C00924,P202,2024-10-07
A0002848,C00924,P203,2025-03-10
A0002849,C00925,P007,2021-12-27
A0002850,C00925,P203,2022-01-17
A0002851,C00926,P004,2025-03-04
A0002852,C00926,P201,2025-06-02
A0002853,C00927,P002,2021-06-23
A0002854,C00927,P103,2023-02-14
A0002855,C00927,P203,2022-04-05
A0002856,C00928,P001,2023-07-03
A0002857,C00928,P201,2024-04-22
A0002858,C00929,P004,2025-06-07
A0002859,C00929,P003,2025-07-02
A0002860,C00929,P003,2025-06-01
A0002861,C00929,P005,2025-07-17
A0002862,C00929,P204,2026-04-09
A0002863,C00929,P206,2025-10-09
A0002864,C00929,P204,2026-04-14
A0002865,C00929,P303,2026-08-14
A0002866,C00930,P005,2025-02-02
A0002867,C00930,P202,2025-09-18
A0002868,C00931,P001,2023-12-07
A0002869,C00931,P102,2025-02-19
A0002870,C00931,P203,2024-06-12
A0002871,C00932,P005,2024-12-27
A0002872,C00932,P004,2024-12-27
A0002873,C00932,P004,2024-12-17
A0002874,C00932,P004,2025-01-09
A0002875,C00932,P204,2025-08-24
A0002876,C00932,P205,2025-11-22
A0002877,C00932,P206,2024-11-29
A0002878,C00932,P303,2025-06-19
A0002879,C00933,P003,2020-09-07
A0002880,C00933,P004,2020-07-17
A0002881,C00933,P204,2021-01-25
A0002882,C00933,P202,2021-02-05
A0002883,C00933,P303,2021-08-31
A0002884,C00934,P007,2024-05-20
A0002885,C00934,P007,2024-04-06
A0002886,C00934,P005,2024-04-02
A0002887,C00934,P102,2026-01-20
A0002888,C00934,P205,2025-01-31
A0002889,C00934,P205,2024-06-02
A0002890,C00934,P204,2024-12-01
A0002891,C00935,P007,2025-09-13
A0002892,C00935,P201,2025-09-11
A0002893,C00936,P006,2025-03-24
A0002894,C00936,P203,2025-09-21
A0002895,C00937,P004,2025-05-30
A0002896,C00937,P201,2025-05-20
A0002897,C00938,P007,2023-10-01
A0002898,C00938,P202,2024-08-06
A0002899,C00939,P006,2020-05-26
A0002900,C00939,P104,2021-05-22
A0002901,C00939,P202,2020-07-18
A0002902,C00940,P007,2023-07-02
A0002903,C00940,P201,2023-10-05
A0002904,C00941,P001,2025-11-11
A0002905,C00941,P203,2026-09-15
A0002906,C00942,P003,2025-09-25
A0002907,C00942,P201,2025-11-06
A0002908,C00943,P004,2022-08-20
